Tsn;Num;Language code;Language;Name;Preferred;Description;Deprecated;Valid from;Valid to;New code
170335;2;3;English;flathead mullet;false;;false;;;
170335;3;3;English;grey mullet;false;;false;;;
170335;4;1;Scientific;Mugil cephalus;true;;false;;;
170335;5;4;Russian;Кефаль лобан;true;;false;;;
170335;6;4;Russian;лобан;false;;false;;;
164760;1;3;English;ling;true;;false;;;
164760;2;1;Scientific;Molva molva;true;;false;;;
164760;3;2;Norwegian;lange;true;;false;;;
642886;1;3;English;grey rockcod;true;;false;;;
642886;2;1;Scientific;Lepidonotothen squamifrons;true;;false;;;
97973;1;1;Scientific;Munida rugosa;true;;false;;;
97973;2;2;Norwegian;langfingerkreps;true;;false;;;
97988;1;3;English;squat lobster;true;;false;;;
97988;2;1;Scientific;Munida sarsi;true;;false;;;
97988;3;2;Norwegian;Muddertrollkreps;true;;false;;;
97989;1;3;English;squat lobster;true;;false;;;
97989;2;1;Scientific;Munida tenuimana;true;;false;;;
92999;1;1;Scientific;Munnopsidae;true;;false;;;
93003;1;1;Scientific;Munnopsis typica;true;;false;;;
93006;1;1;Scientific;Munnopsurus;true;;false;;;
93007;1;1;Scientific;Munnopsurus giganteus;true;;false;;;
161238;1;1;Scientific;Muraena;true;;false;;;
161243;1;3;English;moray eel;true;;false;;;
161243;2;1;Scientific;Muraena helena;true;;false;;;
161243;3;2;Norwegian;murene;true;;false;;;
161160;1;3;English;moray eels;true;;false;;;
161160;2;1;Scientific;Muraenidae;true;;false;;;
161160;3;2;Norwegian;murenefamilien;true;;false;;;
635303;1;1;Scientific;Muraeninae;true;;false;;;
553142;1;1;Scientific;Muraenoidei;true;;false;;;
73236;1;3;English;dye shells;true;;false;;;
73236;2;1;Scientific;Muricidae;true;;false;;;
73236;3;2;Norwegian;purpursnegler;true;;false;;;
131750;1;1;Scientific;Muscomorpha;true;;false;;;
79472;1;1;Scientific;Musculus;true;;false;;;
79488;1;1;Scientific;Musculus costulatus;true;;false;;;
79475;1;3;English;green crenella;true;;false;;;
79475;2;1;Scientific;Musculus discors;true;;false;;;
79483;1;3;English;marbled crenella;true;;false;;;
79483;2;1;Scientific;Musculus marmoratus;true;;false;;;
79473;1;3;English;black mussel;true;;false;;;
79473;2;1;Scientific;Musculus niger;true;;false;;;
180545;1;1;Scientific;Mustelidae;true;;false;;;
552334;1;1;Scientific;Mustelinae;true;;false;;;
160226;1;3;English;smooth hound sharks;true;;false;;;
160226;2;1;Scientific;Mustelus;true;;false;;;
160226;3;2;Norwegian;glatthaislekten;true;;false;;;
160240;1;3;English;starry smooth-hound;true;;false;;;
160240;2;1;Scientific;Mustelus asterias;true;;false;;;
160240;3;2;Norwegian;hvitflekket glatthai;true;;false;;;
160240;4;4;Russian;звездчатая кунья акула;true;;false;;;
160242;1;3;English;smooth-hound;true;;false;;;
160242;2;1;Scientific;Mustelus mustelus;true;;false;;;
160242;3;2;Norwegian;glatthai;true;;false;;;
160242;4;4;Russian;европейская кунья акула;true;;false;;;
642499;1;1;Scientific;Lepidonotothen;true;;false;;;
81691;1;3;English;gapers;true;;false;;;
81691;2;1;Scientific;Mya;true;;false;;;
81691;3;2;Norwegian;Sandskjell;true;;false;;;
81694;1;3;English;blunt gaper;true;;false;;;
81694;2;1;Scientific;Mya truncata;true;;false;;;
81694;3;2;Norwegian;stump sandmusling;true;;false;;;
46067;1;1;Scientific;Mycetozoa;true;;false;;;
162368;1;1;Scientific;Myctophiformes;true;;false;;;
162368;2;2;Norwegian;lysprikkfisker;true;;false;;;
623694;1;1;Scientific;Myctophinae;true;;false;;;
162720;1;3;English;metallic lanternfish;true;;false;;;
162720;2;1;Scientific;Myctophum affine;true;;false;;;
81688;1;3;English;soft-shell clams;true;;false;;;
81688;2;1;Scientific;Myidae;true;;false;;;
81688;3;2;Norwegian;sandmuslinger;true;;false;;;
160976;1;3;English;eagle rays;true;;false;;;
160976;2;1;Scientific;Myliobatidae;true;;false;;;
160976;3;2;Norwegian;ørneskatefamilien;true;;false;;;
160979;1;1;Scientific;Myliobatis;true;;false;;;
202420;1;3;English;monerans;true;;false;;;
202420;2;1;Scientific;Monera;true;;false;;;
202420;3;2;Norwegian;bakterier;true;;false;;;
622546;1;1;Scientific;Maurolicus inventionis;true;;false;;;
609937;1;1;Scientific;Myodocopida;true;;false;;;
81686;1;1;Scientific;Myoida;true;;false;;;
82368;1;1;Scientific;Myopsina;true;;false;;;
158482;1;1;Scientific;Myriotrochus;true;;false;;;
156603;1;1;Scientific;Myriozoella;true;;false;;;
80651;1;1;Scientific;Mysella;true;;false;;;
89855;1;3;English;opossum shrimp;true;;false;;;
89855;2;1;Scientific;Mysida;true;;false;;;
89855;3;2;Norwegian;mysider;false;;false;;;
89855;4;2;Norwegian;pungreker;true;;false;;;
89856;1;1;Scientific;Mysidae;true;;false;;;
89856;2;2;Norwegian;mysider;true;;false;;;
90689;1;1;Scientific;Mysideis;true;;false;;;
90041;1;3;English;mysid shrimps;true;;false;;;
90041;2;1;Scientific;Mysis;true;;false;;;
552298;1;3;English;baleen whales;true;;false;;;
552298;2;1;Scientific;Mystaceta;false;;false;;;
552298;3;1;Scientific;Mysticeti;true;;false;;;
552298;4;2;Norwegian;bardehvaler;true;;false;;;
79451;1;3;English;mussels;true;;false;;;
79451;2;1;Scientific;Mytilidae;true;;false;;;
79451;3;2;Norwegian;blåskjellfamilien;true;;false;;;
79452;1;1;Scientific;Mytilus;true;;false;;;
48088;1;1;Scientific;Myxilla;true;;false;;;
48040;1;1;Scientific;Myxillidae;true;;false;;;
159771;1;1;Scientific;Myxine;true;;false;;;
622278;1;1;Scientific;Myxine ios;true;;false;;;
159753;1;3;English;hagfishes;true;;false;;;
159753;2;1;Scientific;Myxinidae;true;;false;;;
159753;3;2;Norwegian;slimålfamilien;true;;false;;;
622226;1;1;Scientific;Myxininae;true;;false;;;
90963;1;1;Scientific;Nannastacidae;true;;false;;;
182851;1;3;English;forgotten argentine;true;;false;;;
182851;2;1;Scientific;Nansenia ardesiaca;true;;false;;;
166096;1;1;Scientific;Melamphaes eulepis;true;;false;;;
51143;1;1;Scientific;Narcomedusida;true;;false;;;
92273;1;1;Scientific;Natatolana;true;;false;;;
72883;1;1;Scientific;Natica;true;;false;;;
72897;1;1;Scientific;Natica poliana;true;;false;;;
168741;1;3;English;pilotfishes;true;;false;;;
168741;2;1;Scientific;Naucrates;true;;false;;;
168742;1;3;English;pilotfish;true;;false;;;
168742;2;1;Scientific;Naucrates ductor;true;;false;;;
168742;3;2;Norwegian;losfisk;true;;false;;;
168742;4;4;Russian;Рыба лоцман;true;;false;;;
65897;1;1;Scientific;Neanthes fucata;true;;false;;;
89792;1;1;Scientific;Nebalia bipes;true;;false;;;
89789;1;1;Scientific;Nebaliacea;true;;false;;;
89790;1;1;Scientific;Nebaliidae;true;;false;;;
52803;1;1;Scientific;Nemanthidae;true;;false;;;
64183;1;3;English;gordian worms;true;;false;;;
64183;2;1;Scientific;Nematomorpha;true;;false;;;
64183;3;2;Norwegian;Taggelormer;true;;false;;;
95542;1;1;Scientific;Nematoscelis megalops;true;;false;;;
50313;1;1;Scientific;Nemertesia;true;;false;;;
161612;1;3;English;snipe eels;true;;false;;;
161612;2;1;Scientific;Nemichthyidae;true;;false;;;
161612;3;2;Norwegian;sneppeålfamilien;false;;false;;;
161612;4;2;Norwegian;snipeålfamilien;true;;false;;;
161615;1;1;Scientific;Nemichthys;true;;false;;;
161621;1;1;Scientific;Nemichthys;true;;false;;;
622725;1;1;Scientific;Neobythitinae;true;;false;;;
73228;1;1;Scientific;Neogastropoda;true;;false;;;
73228;2;2;Norwegian;nysnegler;true;;false;;;
172067;1;1;Scientific;Neogobius;true;;false;;;
172067;2;4;Russian;Бычок песочник;true;;false;;;
93624;1;1;Scientific;Neohela monstrosa;true;;false;;;
65080;1;1;Scientific;Neoleanira tetragona;true;;false;;;
622329;1;1;Scientific;Neonesthes;true;;false;;;
563890;1;1;Scientific;Neoptera;true;;false;;;
54280;1;1;Scientific;Neorhabdocoela;true;;false;;;
726247;1;1;Scientific;Neovison;true;;false;;;
154727;1;1;Scientific;Nephasoma abyssorum;true;;false;;;
97307;1;3;English;lobsters;true;;false;;;
97307;2;1;Scientific;Nephropidae;true;;false;;;
552909;1;1;Scientific;Nephropinae;true;;false;;;
81692;1;3;English;soft clam/sand gaper;true;;false;;;
81692;2;1;Scientific;Mya arenaria;true;;false;;;
81692;3;2;Norwegian;vanlig sandmusling;true;;false;;;
659151;1;1;Scientific;Mycalina;true;;false;;;
644726;1;1;Scientific;Magnisudis prionosa;true;;false;;;
162719;1;1;Scientific;Myctophum;true;;false;;;
81687;1;1;Scientific;Myina;true;;false;;;
649685;1;1;Scientific;Myliobatiformes;true;;false;;;
160983;1;3;English;common eagle ray;true;;false;;;
160983;2;1;Scientific;Myliobatis aquila;true;;false;;;
160983;3;2;Norwegian;ørneskate;true;;false;;;
160983;4;4;Russian;орляк;true;;false;;;
162723;1;3;English;spotted lanternfish;true;;false;;;
162723;2;1;Scientific;Myctophum punctatum;true;;false;;;
162723;3;2;Norwegian;liten lysprikkfisk;true;;false;;;
609934;1;1;Scientific;Myodocopa;true;;false;;;
84196;1;1;Scientific;Myodocopina;true;;false;;;
566862;1;1;Scientific;Myoidea;true;;false;;;
167311;1;3;English;great sculpins;true;;false;;;
167311;2;1;Scientific;Myoxocephalus;true;;false;;;
167321;1;3;English;grubby;true;;false;;;
167321;2;1;Scientific;Myoxocephalus aenaeus;true;;false;;;
167320;1;3;English;longhorn sculpin;true;;false;;;
167320;2;1;Scientific;Myoxocephalus octodecemspinosus;true;;false;;;
74122;1;3;English;thick-lipped dogwhelk;true;;false;;;
74122;2;1;Scientific;Nassarius incrassatus;true;;false;;;
167316;1;3;English;fourhorn sculpin;true;;false;;;
167316;2;1;Scientific;Myoxocephalus quadricornis;true;;false;;;
167316;3;2;Norwegian;hornulke;true;;false;;;
167317;1;3;English;arctic sculpin;true;;false;;;
167317;2;1;Scientific;Myoxocephalus scorpioides;true;;false;;;
167318;1;3;English;shorthorn sculpin;true;;false;;;
167318;2;1;Scientific;Myoxocephalus scorpius;true;;false;;;
167318;3;2;Norwegian;vanlig ulke;true;;false;;;
563885;1;3;English;myriapods;true;;false;;;
563885;2;1;Scientific;Myriapoda;true;;false;;;
158479;1;1;Scientific;Myriotrochidae;true;;false;;;
158483;2;1;Scientific;Myriotrochus rinkii;true;;false;;;
914195;1;1;Scientific;Sedentaria;true;;false;;;
80659;1;1;Scientific;Mysella bidentata;true;;false;;;
90691;1;1;Scientific;Mysideis insignis;true;;false;;;
79450;1;1;Scientific;Mytiloida;true;;false;;;
79454;1;3;English;blue mussel;true;;false;;;
79454;2;1;Scientific;Mytilus edulis;true;;false;;;
79454;3;2;Norwegian;blåskjell;true;;false;;;
79454;4;4;Russian;midiya;true;;false;;;
79456;1;3;English;mediterranean mussel;true;;false;;;
79456;2;1;Scientific;Mytilus galloprovincialis;true;;false;;;
79456;3;2;Norwegian;middelhavsblåskjell;true;;false;;;
48089;2;1;Scientific;Myxilla incrustans;true;;false;;;
659150;1;1;Scientific;Myxillina;true;;false;;;
159772;1;3;English;atlantic hagfish;true;;false;;;
159772;2;1;Scientific;Myxine glutinosa;true;;false;;;
159772;3;2;Norwegian;slimål;true;;false;;;
622223;1;1;Scientific;Myxini;true;;false;;;
159752;1;3;English;hagfishes;true;;false;;;
159752;2;1;Scientific;Myxiniformes;true;;false;;;
159752;3;2;Norwegian;slimåler;true;;false;;;
13762;1;3;English;fungi;true;;false;;;
13762;2;1;Scientific;Myxomycota;true;;false;;;
13762;3;2;Norwegian;sopper;true;;false;;;
162058;1;1;Scientific;Nansenia;true;;false;;;
623635;1;3;English;forgotten argentine;true;;false;;;
623635;2;1;Scientific;Nansenia oblita;true;;false;;;
160756;1;1;Scientific;Scymnodon obscurus;true;;false;;;
74102;1;1;Scientific;Nassariidae;true;;false;;;
74102;2;2;Norwegian;sandsnegler;true;;false;;;
74125;1;3;English;netted dog-whelk;true;;false;;;
74125;2;1;Scientific;Nassarius pygmaeus;true;;false;;;
74123;1;3;English;netted dog whelk;true;;false;;;
74123;2;1;Scientific;Nassarius reticulatus;true;;false;;;
74123;3;2;Norwegian;nettsnegl;true;;false;;;
92274;1;1;Scientific;Natatolana borealis;true;;false;;;
72891;1;1;Scientific;Natica alderi;true;;false;;;
72878;1;3;English;moon snails;true;;false;;;
72878;2;1;Scientific;Naticidae;true;;false;;;
72878;3;2;Norwegian;boresnegler;true;;false;;;
65888;1;1;Scientific;Neanthes;true;;false;;;
65891;1;3;English;king ragworm;true;;false;;;
65891;2;1;Scientific;Neanthes virens;true;;false;;;
89791;1;1;Scientific;Nebalia;true;;false;;;
206293;1;1;Scientific;Nebalia borealis;true;;false;;;
206294;1;1;Scientific;Nebalia herbstii;true;;false;;;
11586;1;1;Scientific;Nemaliales;true;;false;;;
563956;1;3;English;round worms;true;;false;;;
563956;2;1;Scientific;Nemata;true;;false;;;
563956;3;1;Scientific;Nematoda;false;;false;;;
563956;4;2;Norwegian;rundormer;true;;false;;;
118832;1;3;English;long-horned flies;true;;false;;;
118832;2;1;Scientific;Nematocera;true;;false;;;
118832;3;2;Norwegian;mygg;true;;false;;;
95539;1;1;Scientific;Nematoscelis;true;;false;;;
57411;1;3;English;ribbon worms;true;;false;;;
57411;2;1;Scientific;Nemertea;true;;false;;;
57411;3;2;Norwegian;slimormer;true;;false;;;
50314;1;3;English;sea beard;true;;false;;;
50314;2;1;Scientific;Nemertesia antennina;true;;false;;;
204134;1;3;English;hydroid;true;;false;;;
204134;2;1;Scientific;Nemertesia ramosa;true;;false;;;
166100;1;1;Scientific;Melamphaes microps;true;;false;;;
161624;1;3;English;snipe eel;true;;false;;;
161624;2;1;Scientific;Nemichthys scolopaceus;true;;false;;;
161624;3;2;Norwegian;sneppeål;false;;false;;;
161624;4;2;Norwegian;snipeål;true;;false;;;
610005;1;1;Scientific;Neocopepoda;true;;false;;;
65078;1;1;Scientific;Neoleanira;true;;false;;;
78810;1;3;English;chitons;true;;false;;;
78810;2;1;Scientific;Neoloricata;true;;false;;;
90054;1;1;Scientific;Neomysis;true;;false;;;
622368;1;1;Scientific;Neonesthes capensis;true;;false;;;
553120;1;1;Scientific;Neopterygii;true;;false;;;
566851;1;1;Scientific;Neotaenioglossa;true;;false;;;
726284;1;3;English;American mink;true;;false;;;
726284;2;1;Scientific;Mustela vison;true;;false;;;
726284;3;1;Scientific;Mustela vison;false;;false;;;
726284;4;2;Norwegian;mink;true;;false;;;
154725;1;1;Scientific;Nephasoma;true;;false;;;
772555;2;1;Scientific;Golfingia minuta;false;;false;;;
772555;3;1;Scientific;Nephasoma minutum;true;;false;;;
772492;1;1;Scientific;Nephasoma (Nephasoma);true;;false;;;
206932;1;3;English;true lobsters;true;;false;;;
206932;2;1;Scientific;Nephropoidea;true;;false;;;
97316;1;1;Scientific;Nephrops;true;;false;;;
66011;1;1;Scientific;Nephtys;true;;false;;;
66025;1;3;English;catworm;true;;false;;;
66025;2;1;Scientific;Nephtys hombergii;true;;false;;;
73975;1;1;Scientific;Neptunea;true;;false;;;
73975;2;2;Norwegian;neptunsnegler;true;;false;;;
74009;1;3;English;Red Whelk;true;;false;;;
74009;2;1;Scientific;Neptunea Antiqua;true;;false;;;
74009;3;2;Norwegian;Stor Havsnegl;true;;false;;;
550806;1;3;English;pelagic cod;true;;false;;;
550806;2;1;Scientific;Melanonus gracilis;true;;false;;;
74010;1;1;Scientific;Neptunea despecta;true;;false;;;
74010;2;2;Norwegian;neptunsnegl;true;;false;;;
73986;1;3;English;fat whelk;true;;false;;;
73986;2;1;Scientific;Neptunea ventricosa;true;;false;;;
660241;1;1;Scientific;Nereidae;true;;false;;;
65339;1;1;Scientific;Nereiphylla paretti;true;;false;;;
166593;1;3;English;worm pipefish;true;;false;;;
166593;2;1;Scientific;Nerophis lumbriciformis;true;;false;;;
166593;3;2;Norwegian;krumsnutet havnål;true;;false;;;
166595;1;3;English;straightnosed pipefish;true;;false;;;
166595;2;1;Scientific;Nerophis ophidion;true;;false;;;
166595;3;2;Norwegian;liten havnål;true;;false;;;
166595;4;4;Russian;Морская игла змеевидная ;true;;false;;;
172369;1;1;Scientific;Nesiarchus;true;;false;;;
161321;1;1;Scientific;Nessorhamphus;true;;false;;;
161301;1;3;English;duckbill eels;true;;false;;;
161301;2;1;Scientific;Nettastomatidae;true;;false;;;
666108;1;1;Scientific;Neuropterida;true;;false;;;
165394;1;3;English;smooth grenadier;true;;false;;;
165394;2;1;Scientific;Nezumia aequalis;true;;false;;;
165394;3;2;Norwegian;høyrygget skolest;true;;false;;;
67542;1;1;Scientific;Nicomache lumbricalis;true;;false;;;
623339;1;3;English;multipore searsid;true;;false;;;
623339;2;1;Scientific;Normichthys operosus;true;;false;;;
161678;1;3;English;spiny eels;true;;false;;;
161678;2;1;Scientific;Notacanthidae;true;;false;;;
161678;3;2;Norwegian;piggålfamilien;true;;false;;;
635871;1;3;English;shortfin spiny eel;true;;false;;;
635871;2;3;English;spiny eel;false;;false;;;
635871;3;1;Scientific;Notacanthus bonaparte;true;;false;;;
635871;4;2;Norwegian;bonaparts piggål;true;;false;;;
161690;1;3;English;spiny eel;true;;false;;;
161690;2;1;Scientific;Notacanthus chemnitzii;true;;false;;;
161690;3;2;Norwegian;nordlig piggål;true;;false;;;
160836;1;1;Scientific;Torpedo torpedo;true;;false;;;
655994;1;1;Scientific;Notomyotida;true;;false;;;
655994;2;1;Scientific;Notomyotina;false;;false;;;
555686;1;1;Scientific;Notophyllinae;true;;false;;;
162659;1;3;English;Kroyer’s lanternfish;true;;false;;;
162659;2;1;Scientific;Notoscopelus elongatus;true;;false;;;
51678;1;1;Scientific;Cyanea lamarcki;true;;false;;;
51678;2;2;Norwegian;blå brennmanet;true;;false;;;
553189;1;3;English;waryfishes;true;;false;;;
553189;2;1;Scientific;Notosudidae;true;;false;;;
91699;1;1;Scientific;Nototanaidae;true;;false;;;
73297;1;3;English;dog whelk;true;;false;;;
73297;2;1;Scientific;Nucella lapillus;true;;false;;;
73297;3;2;Norwegian;purpursnegl;true;;false;;;
73297;4;4;Russian;моллюски-багрянки;true;;false;;;
79126;1;1;Scientific;Nucula;true;;false;;;
79193;1;3;English;minute nutclam;true;;false;;;
79193;2;1;Scientific;Nuculana minuta;true;;false;;;
79192;1;3;English;northern nutclam;true;;false;;;
79192;2;1;Scientific;Nuculana pernula;true;;false;;;
79177;1;1;Scientific;Nuculanidae;true;;false;;;
79140;1;3;English;common nut shell;true;;false;;;
79140;2;1;Scientific;Nucula nucleus;true;;false;;;
79140;3;2;Norwegian;vanlig nøttemusling;true;;false;;;
79123;1;3;English;nut clams;true;;false;;;
79123;2;1;Scientific;Nuculidae;true;;false;;;
79123;3;2;Norwegian;nøttemuslinger;true;;false;;;
79121;1;1;Scientific;Nuculoidea;true;;false;;;
53951;1;1;Scientific;Nuda;true;;false;;;
53951;2;2;Norwegian;ribbemaneter u/tentakler;true;;false;;;
18371;1;1;Scientific;Nuphar;true;;false;;;
95547;1;1;Scientific;Nyctiphanes;true;;false;;;
18368;1;1;Scientific;Nymphaeaceae;true;;false;;;
160929;1;1;Scientific;Bathyraja pallida;true;;false;;;
160929;2;4;Russian;палевый скат;true;;false;;;
83558;1;3;English;sea spider;true;;false;;;
83558;2;1;Scientific;Nymphon gracile;true;;false;;;
83549;1;3;English;sea spider;true;;false;;;
83549;2;1;Scientific;Nymphon grossipes;true;;false;;;
83559;1;3;English;sea spider;true;;false;;;
